num_polls,julian_date,date_most_recent_poll,median_margin,median_std_dev,state_num
2,243,243,25.50,6.67,21
0,243,001,33.50,-999.00,22
9,243,243,0.20,2.08,23
3,243,242,7.00,2.97,24
0,243,001,-16.50,-999.00,25
2,243,235,-15.20,3.26,26
3,243,242,-15.00,1.63,27
3,243,242,-17.00,0.00,28
5,243,242,1.00,1.48,29
3,243,232,7.00,0.00,30
0,243,001,15.90,-999.00,31
3,243,241,7.00,0.30,32
2,243,234,15.30,1.93,33
6,243,241,-0.95,0.22,34
0,243,001,-33.40,-999.00,35
2,243,235,-10.70,2.52,36
0,243,001,-33.10,-999.00,37
1,243,208,5.00,0.00,38
7,243,243,0.00,1.48,39
0,243,001,20.80,-999.00,40
0,243,001,-11.70,-999.00,41
0,243,001,-26.20,-999.00,42
1,243,242,-26.20,0.00,43
3,243,242,-4.90,2.82,44
1,243,222,-26.00,0.00,45
1,243,232,40.00,0.00,46
2,243,235,2.90,0.15,47
1,243,207,14.00,0.00,48
1,243,240,-27.00,0.00,49
6,243,243,2.00,4.30,50
0,243,001,-43.40,-999.00,51
0,242,001,-25.50,-999.00,1
0,242,001,-10.10,-999.00,2
5,242,242,-1.00,4.00,3
0,242,001,-27.60,-999.00,4
3,242,239,22.00,2.97,5
0,242,001,13.50,-999.00,6
0,242,001,20.10,-999.00,7
0,242,001,86.80,-999.00,8
0,242,001,19.00,-999.00,9
3,242,241,-5.00,2.97,10
5,242,242,1.10,1.33,11
0,242,001,29.50,-999.00,12
0,242,001,-30.80,-999.00,13
1,242,242,15.60,0.00,14
0,242,001,-16.10,-999.00,15
0,242,001,-8.20,-999.00,16
0,242,001,-14.70,-999.00,17
0,242,001,-25.90,-999.00,18
0,242,001,-18.60,-999.00,19
3,242,232,8.00,0.00,20
1,242,233,30.00,0.00,21
0,242,001,33.50,-999.00,22
9,242,242,0.20,2.08,23
3,242,242,7.00,2.97,24
0,242,001,-16.50,-999.00,25
2,242,235,-15.20,3.26,26
3,242,242,-15.00,1.63,27
3,242,242,-17.00,0.00,28
5,242,242,1.00,1.48,29
3,242,232,7.00,0.00,30
0,242,001,15.90,-999.00,31
3,242,241,7.00,0.30,32
2,242,234,15.30,1.93,33
6,242,241,-0.95,0.22,34
0,242,001,-33.40,-999.00,35
2,242,235,-10.70,2.52,36
0,242,001,-33.10,-999.00,37
1,242,208,5.00,0.00,38
8,242,242,0.00,0.74,39
0,242,001,20.80,-999.00,40
0,242,001,-11.70,-999.00,41
0,242,001,-26.20,-999.00,42
1,242,242,-26.20,0.00,43
3,242,242,-4.90,2.82,44
1,242,222,-26.00,0.00,45
1,242,232,40.00,0.00,46
2,242,235,2.90,0.15,47
1,242,207,14.00,0.00,48
1,242,240,-27.00,0.00,49
6,242,242,4.50,3.71,50
0,242,001,-43.40,-999.00,51
0,241,001,-25.50,-999.00,1
0,241,001,-10.10,-999.00,2
4,241,241,0.00,2.22,3
0,241,001,-27.60,-999.00,4
3,241,239,22.00,2.97,5
0,241,001,13.50,-999.00,6
0,241,001,20.10,-999.00,7
0,241,001,86.80,-999.00,8
0,241,001,19.00,-999.00,9
3,241,241,-5.00,2.97,10
4,241,241,1.55,0.67,11
0,241,001,29.50,-999.00,12
0,241,001,-30.80,-999.00,13
0,241,001,17.00,-999.00,14
0,241,001,-16.10,-999.00,15
0,241,001,-8.20,-999.00,16
0,241,001,-14.70,-999.00,17
0,241,001,-25.90,-999.00,18
0,241,001,-18.60,-999.00,19
3,241,232,8.00,0.00,20
1,241,233,30.00,0.00,21
0,241,001,33.50,-999.00,22
9,241,241,0.20,2.08,23
3,241,241,7.00,2.97,24
0,241,001,-16.50,-999.00,25
2,241,235,-15.20,3.26,26
3,241,227,-15.00,1.63,27
3,241,240,-15.00,2.97,28
4,241,241,1.30,1.04,29
3,241,232,7.00,0.00,30
0,241,001,15.90,-999.00,31
3,241,241,7.00,0.30,32
2,241,234,15.30,1.93,33
6,241,241,-0.95,0.22,34
0,241,001,-33.40,-999.00,35
2,241,235,-10.70,2.52,36
0,241,001,-33.10,-999.00,37
1,241,208,5.00,0.00,38
7,241,241,0.00,1.48,39
0,241,001,20.80,-999.00,40
0,241,001,-11.70,-999.00,41
0,241,001,-26.20,-999.00,42
0,241,001,-23.20,-999.00,43
3,241,235,-4.90,2.52,44
1,241,222,-26.00,0.00,45
1,241,232,40.00,0.00,46
2,241,235,2.90,0.15,47
1,241,207,14.00,0.00,48
1,241,240,-27.00,0.00,49
5,241,241,4.00,5.93,50
0,241,001,-43.40,-999.00,51
0,240,001,-25.50,-999.00,1
0,240,001,-10.10,-999.00,2
3,240,240,0.00,0.44,3
0,240,001,-27.60,-999.00,4
3,240,239,22.00,2.97,5
0,240,001,13.50,-999.00,6
0,240,001,20.10,-999.00,7
0,240,001,86.80,-999.00,8
0,240,001,19.00,-999.00,9
3,240,239,-7.00,1.78,10
3,240,239,2.00,1.48,11
0,240,001,29.50,-999.00,12
0,240,001,-30.80,-999.00,13
0,240,001,17.00,-999.00,14
0,240,001,-16.10,-999.00,15
0,240,001,-8.20,-999.00,16
0,240,001,-14.70,-999.00,17
0,240,001,-25.90,-999.00,18
0,240,001,-18.60,-999.00,19
3,240,232,8.00,0.00,20
1,240,233,30.00,0.00,21
0,240,001,33.50,-999.00,22
6,240,239,-0.50,1.48,23
3,240,228,7.00,2.97,24
0,240,001,-16.50,-999.00,25
2,240,235,-15.20,3.26,26
3,240,227,-15.00,1.63,27
3,240,240,-15.00,2.97,28
3,240,239,4.00,2.08,29
3,240,232,7.00,0.00,30
0,240,001,15.90,-999.00,31
3,240,235,7.00,0.30,32
2,240,234,15.30,1.93,33
4,240,240,-0.50,0.74,34
0,240,001,-33.40,-999.00,35
2,240,235,-10.70,2.52,36
0,240,001,-33.10,-999.00,37
1,240,208,5.00,0.00,38
6,240,239,0.00,0.74,39
0,240,001,20.80,-999.00,40
0,240,001,-11.70,-999.00,41
0,240,001,-26.20,-999.00,42
0,240,001,-23.20,-999.00,43
3,240,235,-4.90,2.52,44
1,240,222,-26.00,0.00,45
1,240,232,40.00,0.00,46
2,240,235,2.90,0.15,47
1,240,207,14.00,0.00,48
1,240,240,-27.00,0.00,49
5,240,239,5.00,2.97,50
0,240,001,-43.40,-999.00,51
0,239,001,-25.50,-999.00,1
0,239,001,-10.10,-999.00,2
3,239,239,-0.30,1.93,3
0,239,001,-27.60,-999.00,4
3,239,239,22.00,2.97,5
0,239,001,13.50,-999.00,6
0,239,001,20.10,-999.00,7
0,239,001,86.80,-999.00,8
0,239,001,19.00,-999.00,9
3,239,239,-7.00,1.78,10
3,239,239,2.00,0.00,11
0,239,001,29.50,-999.00,12
0,239,001,-30.80,-999.00,13
0,239,001,17.00,-999.00,14
0,239,001,-16.10,-999.00,15
0,239,001,-8.20,-999.00,16
0,239,001,-14.70,-999.00,17
0,239,001,-25.90,-999.00,18
0,239,001,-18.60,-999.00,19
3,239,232,8.00,0.00,20
1,239,233,30.00,0.00,21
0,239,001,33.50,-999.00,22
6,239,239,-0.50,1.48,23
3,239,228,7.00,2.97,24
0,239,001,-16.50,-999.00,25
2,239,235,-15.20,3.26,26
3,239,227,-15.00,1.63,27
2,239,230,-13.50,2.22,28
3,239,239,4.00,2.08,29
3,239,232,7.00,0.00,30
0,239,001,15.90,-999.00,31
3,239,235,7.00,0.30,32
2,239,234,15.30,1.93,33
4,239,239,-0.10,0.15,34
0,239,001,-33.40,-999.00,35
2,239,235,-10.70,2.52,36
0,239,001,-33.10,-999.00,37
1,239,208,5.00,0.00,38
7,239,239,0.00,1.48,39
0,239,001,20.80,-999.00,40
0,239,001,-11.70,-999.00,41
0,239,001,-26.20,-999.00,42
0,239,001,-23.20,-999.00,43
3,239,235,-4.90,2.52,44
1,239,222,-26.00,0.00,45
1,239,232,40.00,0.00,46
2,239,235,2.90,0.15,47
1,239,207,14.00,0.00,48
0,239,001,-38.90,-999.00,49
6,239,239,4.00,1.70,50
0,239,001,-43.40,-999.00,51
0,238,001,-25.50,-999.00,1
0,238,001,-10.10,-999.00,2
3,238,233,-1.00,1.04,3
0,238,001,-27.60,-999.00,4
3,238,232,25.00,7.41,5
0,238,001,13.50,-999.00,6
0,238,001,20.10,-999.00,7
0,238,001,86.80,-999.00,8
0,238,001,19.00,-999.00,9
3,238,235,-5.00,2.97,10
3,238,233,-1.30,1.93,11
0,238,001,29.50,-999.00,12
0,238,001,-30.80,-999.00,13
0,238,001,17.00,-999.00,14
0,238,001,-16.10,-999.00,15
0,238,001,-8.20,-999.00,16
0,238,001,-14.70,-999.00,17
0,238,001,-25.90,-999.00,18
0,238,001,-18.60,-999.00,19
3,238,232,8.00,0.00,20
1,238,233,30.00,0.00,21
0,238,001,33.50,-999.00,22
3,238,236,1.00,2.08,23
3,238,228,7.00,2.97,24
0,238,001,-16.50,-999.00,25
2,238,235,-15.20,3.26,26
3,238,227,-15.00,1.63,27
2,238,230,-13.50,2.22,28
3,238,229,-1.00,1.48,29
3,238,232,7.00,0.00,30
0,238,001,15.90,-999.00,31
3,238,235,7.00,0.30,32
2,238,234,15.30,1.93,33
3,238,234,0.00,0.59,34
0,238,001,-33.40,-999.00,35
2,238,235,-10.70,2.52,36
0,238,001,-33.10,-999.00,37
1,238,208,5.00,0.00,38
6,238,236,0.00,1.19,39
0,238,001,20.80,-999.00,40
0,238,001,-11.70,-999.00,41
0,238,001,-26.20,-999.00,42
0,238,001,-23.20,-999.00,43
3,238,235,-4.90,2.52,44
1,238,222,-26.00,0.00,45
1,238,232,40.00,0.00,46
2,238,235,2.90,0.15,47
1,238,207,14.00,0.00,48
0,238,001,-38.90,-999.00,49
4,238,236,4.00,1.48,50
0,238,001,-43.40,-999.00,51
0,237,001,-25.50,-999.00,1
0,237,001,-10.10,-999.00,2
3,237,233,-1.00,1.04,3
0,237,001,-27.60,-999.00,4
3,237,232,25.00,7.41,5
0,237,001,13.50,-999.00,6
0,237,001,20.10,-999.00,7
0,237,001,86.80,-999.00,8
0,237,001,19.00,-999.00,9
3,237,235,-5.00,2.97,10
3,237,233,-1.30,1.93,11
0,237,001,29.50,-999.00,12
0,237,001,-30.80,-999.00,13
0,237,001,17.00,-999.00,14
0,237,001,-16.10,-999.00,15
0,237,001,-8.20,-999.00,16
0,237,001,-14.70,-999.00,17
0,237,001,-25.90,-999.00,18
0,237,001,-18.60,-999.00,19
3,237,232,8.00,0.00,20
1,237,233,30.00,0.00,21
0,237,001,33.50,-999.00,22
3,237,236,1.00,2.08,23
3,237,228,7.00,2.97,24
0,237,001,-16.50,-999.00,25
2,237,235,-15.20,3.26,26
3,237,227,-15.00,1.63,27
2,237,230,-13.50,2.22,28
3,237,229,-1.00,1.48,29
3,237,232,7.00,0.00,30
0,237,001,15.90,-999.00,31
3,237,235,7.00,0.30,32
2,237,234,15.30,1.93,33
3,237,234,0.00,0.59,34
0,237,001,-33.40,-999.00,35
2,237,235,-10.70,2.52,36
0,237,001,-33.10,-999.00,37
1,237,208,5.00,0.00,38
6,237,236,0.00,1.19,39
0,237,001,20.80,-999.00,40
0,237,001,-11.70,-999.00,41
0,237,001,-26.20,-999.00,42
0,237,001,-23.20,-999.00,43
3,237,235,-4.90,2.52,44
1,237,222,-26.00,0.00,45
1,237,232,40.00,0.00,46
2,237,235,2.90,0.15,47
1,237,207,14.00,0.00,48
0,237,001,-38.90,-999.00,49
4,237,236,4.00,1.48,50
0,237,001,-43.40,-999.00,51
0,236,001,-25.50,-999.00,1
0,236,001,-10.10,-999.00,2
3,236,233,-1.00,1.04,3
0,236,001,-27.60,-999.00,4
3,236,232,25.00,7.41,5
0,236,001,13.50,-999.00,6
0,236,001,20.10,-999.00,7
0,236,001,86.80,-999.00,8
0,236,001,19.00,-999.00,9
3,236,235,-5.00,2.97,10
3,236,233,-1.30,1.93,11
0,236,001,29.50,-999.00,12
0,236,001,-30.80,-999.00,13
0,236,001,17.00,-999.00,14
0,236,001,-16.10,-999.00,15
0,236,001,-8.20,-999.00,16
0,236,001,-14.70,-999.00,17
0,236,001,-25.90,-999.00,18
0,236,001,-18.60,-999.00,19
3,236,232,8.00,0.00,20
1,236,233,30.00,0.00,21
0,236,001,33.50,-999.00,22
3,236,236,1.00,2.08,23
3,236,228,7.00,2.97,24
0,236,001,-16.50,-999.00,25
2,236,235,-15.20,3.26,26
3,236,227,-15.00,1.63,27
2,236,230,-13.50,2.22,28
3,236,229,-1.00,1.48,29
3,236,232,7.00,0.00,30
0,236,001,15.90,-999.00,31
3,236,235,7.00,0.30,32
2,236,234,15.30,1.93,33
3,236,234,0.00,0.59,34
0,236,001,-33.40,-999.00,35
2,236,235,-10.70,2.52,36
0,236,001,-33.10,-999.00,37
1,236,208,5.00,0.00,38
6,236,236,0.00,1.19,39
0,236,001,20.80,-999.00,40
0,236,001,-11.70,-999.00,41
0,236,001,-26.20,-999.00,42
0,236,001,-23.20,-999.00,43
3,236,235,-4.90,2.52,44
1,236,222,-26.00,0.00,45
1,236,232,40.00,0.00,46
2,236,235,2.90,0.15,47
1,236,207,14.00,0.00,48
0,236,001,-38.90,-999.00,49
4,236,236,4.00,1.48,50
0,236,001,-43.40,-999.00,51
0,235,001,-25.50,-999.00,1
0,235,001,-10.10,-999.00,2
3,235,233,-2.80,0.30,3
0,235,001,-27.60,-999.00,4
3,235,232,25.00,7.41,5
0,235,001,13.50,-999.00,6
0,235,001,20.10,-999.00,7
0,235,001,86.80,-999.00,8
0,235,001,19.00,-999.00,9
3,235,235,-5.00,2.97,10
3,235,233,-1.30,1.93,11
0,235,001,29.50,-999.00,12
0,235,001,-30.80,-999.00,13
0,235,001,17.00,-999.00,14
0,235,001,-16.10,-999.00,15
0,235,001,-8.20,-999.00,16
0,235,001,-14.70,-999.00,17
0,235,001,-25.90,-999.00,18
0,235,001,-18.60,-999.00,19
3,235,232,8.00,0.00,20
1,235,233,30.00,0.00,21
0,235,001,33.50,-999.00,22
3,235,235,2.40,2.08,23
3,235,228,7.00,2.97,24
0,235,001,-16.50,-999.00,25
2,235,235,-15.20,3.26,26
3,235,227,-15.00,1.63,27
2,235,230,-13.50,2.22,28
3,235,229,-1.00,1.48,29
3,235,232,7.00,0.00,30
0,235,001,15.90,-999.00,31
3,235,235,7.00,0.30,32
2,235,234,15.30,1.93,33
3,235,234,-0.20,0.30,34
0,235,001,-33.40,-999.00,35
2,235,235,-10.70,2.52,36
0,235,001,-33.10,-999.00,37
1,235,208,5.00,0.00,38
5,235,235,0.40,0.89,39
0,235,001,20.80,-999.00,40
0,235,001,-11.70,-999.00,41
0,235,001,-26.20,-999.00,42
0,235,001,-23.20,-999.00,43
3,235,235,-4.90,2.52,44
1,235,222,-26.00,0.00,45
1,235,232,40.00,0.00,46
2,235,235,2.90,0.15,47
1,235,207,14.00,0.00,48
0,235,001,-38.90,-999.00,49
4,235,234,4.00,1.48,50
0,235,001,-43.40,-999.00,51
0,234,001,-25.50,-999.00,1
0,234,001,-10.10,-999.00,2
5,234,233,-1.10,2.52,3
0,234,001,-27.60,-999.00,4
3,234,232,25.00,7.41,5
0,234,001,13.50,-999.00,6
0,234,001,20.10,-999.00,7
0,234,001,86.80,-999.00,8
0,234,001,19.00,-999.00,9
3,234,228,-5.00,0.00,10
3,234,233,-0.40,0.59,11
0,234,001,29.50,-999.00,12
0,234,001,-30.80,-999.00,13
0,234,001,17.00,-999.00,14
0,234,001,-16.10,-999.00,15
0,234,001,-8.20,-999.00,16
0,234,001,-14.70,-999.00,17
0,234,001,-25.90,-999.00,18
0,234,001,-18.60,-999.00,19
3,234,232,8.00,0.00,20
1,234,233,30.00,0.00,21
0,234,001,33.50,-999.00,22
3,234,234,1.00,2.97,23
3,234,228,7.00,2.97,24
0,234,001,-16.50,-999.00,25
1,234,229,-13.00,0.00,26
3,234,227,-15.00,1.63,27
2,234,230,-13.50,2.22,28
3,234,229,-1.00,0.00,29
3,234,232,7.00,0.00,30
0,234,001,15.90,-999.00,31
2,234,228,6.50,0.74,32
2,234,234,15.30,1.93,33
4,234,234,-0.30,0.30,34
0,234,001,-33.40,-999.00,35
1,234,210,-9.00,0.00,36
0,234,001,-33.10,-999.00,37
1,234,208,5.00,0.00,38
6,234,234,0.55,0.74,39
0,234,001,20.80,-999.00,40
0,234,001,-11.70,-999.00,41
0,234,001,-26.20,-999.00,42
0,234,001,-23.20,-999.00,43
2,234,229,-5.75,1.26,44
1,234,222,-26.00,0.00,45
1,234,232,40.00,0.00,46
1,234,229,3.00,0.00,47
1,234,207,14.00,0.00,48
0,234,001,-38.90,-999.00,49
6,234,234,3.50,1.70,50
0,234,001,-43.40,-999.00,51
0,233,001,-25.50,-999.00,1
0,233,001,-10.10,-999.00,2
6,233,233,-1.05,2.74,3
0,233,001,-27.60,-999.00,4
3,233,232,25.00,7.41,5
0,233,001,13.50,-999.00,6
0,233,001,20.10,-999.00,7
0,233,001,86.80,-999.00,8
0,233,001,19.00,-999.00,9
3,233,228,-5.00,0.00,10
4,233,233,-2.20,2.67,11
0,233,001,29.50,-999.00,12
0,233,001,-30.80,-999.00,13
0,233,001,17.00,-999.00,14
0,233,001,-16.10,-999.00,15
0,233,001,-8.20,-999.00,16
0,233,001,-14.70,-999.00,17
0,233,001,-25.90,-999.00,18
0,233,001,-18.60,-999.00,19
3,233,232,8.00,0.00,20
1,233,233,30.00,0.00,21
0,233,001,33.50,-999.00,22
3,233,229,6.00,1.48,23
3,233,228,7.00,2.97,24
0,233,001,-16.50,-999.00,25
1,233,229,-13.00,0.00,26
3,233,227,-15.00,1.63,27
2,233,230,-13.50,2.22,28
4,233,229,2.50,5.19,29
3,233,232,7.00,0.00,30
0,233,001,15.90,-999.00,31
2,233,228,6.50,0.74,32
1,233,214,14.00,0.00,33
4,233,233,-0.30,1.78,34
0,233,001,-33.40,-999.00,35
1,233,210,-9.00,0.00,36
0,233,001,-33.10,-999.00,37
1,233,208,5.00,0.00,38
6,233,233,0.55,1.19,39
0,233,001,20.80,-999.00,40
0,233,001,-11.70,-999.00,41
0,233,001,-26.20,-999.00,42
0,233,001,-23.20,-999.00,43
2,233,229,-5.75,1.26,44
1,233,222,-26.00,0.00,45
1,233,232,40.00,0.00,46
1,233,229,3.00,0.00,47
1,233,207,14.00,0.00,48
0,233,001,-38.90,-999.00,49
5,233,233,2.70,2.67,50
0,233,001,-43.40,-999.00,51
0,232,001,-25.50,-999.00,1
0,232,001,-10.10,-999.00,2
5,232,229,-1.00,2.97,3
0,232,001,-27.60,-999.00,4
3,232,232,25.00,7.41,5
0,232,001,13.50,-999.00,6
0,232,001,20.10,-999.00,7
0,232,001,86.80,-999.00,8
0,232,001,19.00,-999.00,9
3,232,228,-5.00,0.00,10
3,232,229,-4.00,0.00,11
0,232,001,29.50,-999.00,12
0,232,001,-30.80,-999.00,13
0,232,001,17.00,-999.00,14
0,232,001,-16.10,-999.00,15
0,232,001,-8.20,-999.00,16
0,232,001,-14.70,-999.00,17
0,232,001,-25.90,-999.00,18
0,232,001,-18.60,-999.00,19
3,232,232,8.00,0.00,20
0,232,001,33.20,-999.00,21
0,232,001,33.50,-999.00,22
3,232,229,6.00,1.48,23
3,232,228,7.00,2.97,24
0,232,001,-16.50,-999.00,25
1,232,229,-13.00,0.00,26
3,232,227,-15.00,1.63,27
2,232,230,-13.50,2.22,28
4,232,229,2.50,5.19,29
3,232,232,7.00,0.00,30
0,232,001,15.90,-999.00,31
2,232,228,6.50,0.74,32
1,232,214,14.00,0.00,33
3,232,229,-0.40,3.56,34
0,232,001,-33.40,-999.00,35
1,232,210,-9.00,0.00,36
0,232,001,-33.10,-999.00,37
1,232,208,5.00,0.00,38
5,232,232,0.40,1.48,39
0,232,001,20.80,-999.00,40
0,232,001,-11.70,-999.00,41
0,232,001,-26.20,-999.00,42
0,232,001,-23.20,-999.00,43
2,232,229,-5.75,1.26,44
1,232,222,-26.00,0.00,45
1,232,232,40.00,0.00,46
1,232,229,3.00,0.00,47
1,232,207,14.00,0.00,48
0,232,001,-38.90,-999.00,49
4,232,229,2.45,2.82,50
0,232,001,-43.40,-999.00,51
0,231,001,-25.50,-999.00,1
0,231,001,-10.10,-999.00,2
5,231,229,-1.00,2.97,3
0,231,001,-27.60,-999.00,4
3,231,228,24.00,1.48,5
0,231,001,13.50,-999.00,6
0,231,001,20.10,-999.00,7
0,231,001,86.80,-999.00,8
0,231,001,19.00,-999.00,9
3,231,228,-5.00,0.00,10
3,231,229,-4.00,0.00,11
0,231,001,29.50,-999.00,12
0,231,001,-30.80,-999.00,13
0,231,001,17.00,-999.00,14
0,231,001,-16.10,-999.00,15
0,231,001,-8.20,-999.00,16
0,231,001,-14.70,-999.00,17
0,231,001,-25.90,-999.00,18
0,231,001,-18.60,-999.00,19
2,231,207,8.00,0.00,20
0,231,001,33.20,-999.00,21
0,231,001,33.50,-999.00,22
3,231,229,6.00,1.48,23
3,231,228,7.00,2.97,24
0,231,001,-16.50,-999.00,25
1,231,229,-13.00,0.00,26
3,231,227,-15.00,1.63,27
2,231,230,-13.50,2.22,28
4,231,229,2.50,5.19,29
3,231,227,6.00,1.48,30
0,231,001,15.90,-999.00,31
2,231,228,6.50,0.74,32
1,231,214,14.00,0.00,33
3,231,229,-0.40,3.56,34
0,231,001,-33.40,-999.00,35
1,231,210,-9.00,0.00,36
0,231,001,-33.10,-999.00,37
1,231,208,5.00,0.00,38
5,231,229,0.70,1.93,39
0,231,001,20.80,-999.00,40
0,231,001,-11.70,-999.00,41
0,231,001,-26.20,-999.00,42
0,231,001,-23.20,-999.00,43
2,231,229,-5.75,1.26,44
1,231,222,-26.00,0.00,45
0,231,001,35.40,-999.00,46
1,231,229,3.00,0.00,47
1,231,207,14.00,0.00,48
0,231,001,-38.90,-999.00,49
4,231,229,2.45,2.82,50
0,231,001,-43.40,-999.00,51
0,230,001,-25.50,-999.00,1
0,230,001,-10.10,-999.00,2
5,230,229,-1.00,2.97,3
0,230,001,-27.60,-999.00,4
3,230,228,24.00,1.48,5
0,230,001,13.50,-999.00,6
0,230,001,20.10,-999.00,7
0,230,001,86.80,-999.00,8
0,230,001,19.00,-999.00,9
4,230,228,-5.00,1.48,10
3,230,229,-4.00,0.00,11
0,230,001,29.50,-999.00,12
0,230,001,-30.80,-999.00,13
0,230,001,17.00,-999.00,14
0,230,001,-16.10,-999.00,15
0,230,001,-8.20,-999.00,16
0,230,001,-14.70,-999.00,17
0,230,001,-25.90,-999.00,18
0,230,001,-18.60,-999.00,19
2,230,207,8.00,0.00,20
0,230,001,33.20,-999.00,21
0,230,001,33.50,-999.00,22
4,230,229,2.00,5.19,23
3,230,228,7.00,2.97,24
0,230,001,-16.50,-999.00,25
1,230,229,-13.00,0.00,26
3,230,227,-15.00,1.63,27
2,230,230,-13.50,2.22,28
4,230,229,2.50,5.19,29
3,230,227,6.00,1.48,30
0,230,001,15.90,-999.00,31
2,230,228,6.50,0.74,32
1,230,214,14.00,0.00,33
3,230,229,-0.40,3.56,34
0,230,001,-33.40,-999.00,35
1,230,210,-9.00,0.00,36
0,230,001,-33.10,-999.00,37
1,230,208,5.00,0.00,38
7,230,229,2.00,1.93,39
0,230,001,20.80,-999.00,40
0,230,001,-11.70,-999.00,41
0,230,001,-26.20,-999.00,42
0,230,001,-23.20,-999.00,43
2,230,229,-5.75,1.26,44
1,230,222,-26.00,0.00,45
0,230,001,35.40,-999.00,46
1,230,229,3.00,0.00,47
1,230,207,14.00,0.00,48
0,230,001,-38.90,-999.00,49
5,230,229,4.00,4.60,50
0,230,001,-43.40,-999.00,51
0,229,001,-25.50,-999.00,1
0,229,001,-10.10,-999.00,2
5,229,229,-1.00,2.97,3
0,229,001,-27.60,-999.00,4
3,229,228,24.00,1.48,5
0,229,001,13.50,-999.00,6
0,229,001,20.10,-999.00,7
0,229,001,86.80,-999.00,8
0,229,001,19.00,-999.00,9
4,229,228,-5.00,1.48,10
3,229,229,-4.00,0.00,11
0,229,001,29.50,-999.00,12
0,229,001,-30.80,-999.00,13
0,229,001,17.00,-999.00,14
0,229,001,-16.10,-999.00,15
0,229,001,-8.20,-999.00,16
0,229,001,-14.70,-999.00,17
0,229,001,-25.90,-999.00,18
0,229,001,-18.60,-999.00,19
2,229,207,8.00,0.00,20
0,229,001,33.20,-999.00,21
0,229,001,33.50,-999.00,22
4,229,229,2.00,5.19,23
3,229,228,7.00,2.97,24
0,229,001,-16.50,-999.00,25
1,229,229,-13.00,0.00,26
3,229,227,-15.00,1.63,27
0,229,001,-19.20,-999.00,28
4,229,229,2.50,5.19,29
3,229,227,6.00,1.48,30
0,229,001,15.90,-999.00,31
2,229,228,6.50,0.74,32
1,229,214,14.00,0.00,33
3,229,229,-0.40,3.56,34
0,229,001,-33.40,-999.00,35
1,229,210,-9.00,0.00,36
0,229,001,-33.10,-999.00,37
1,229,208,5.00,0.00,38
7,229,229,2.00,1.93,39
0,229,001,20.80,-999.00,40
0,229,001,-11.70,-999.00,41
0,229,001,-26.20,-999.00,42
0,229,001,-23.20,-999.00,43
2,229,229,-5.75,1.26,44
1,229,222,-26.00,0.00,45
0,229,001,35.40,-999.00,46
1,229,229,3.00,0.00,47
1,229,207,14.00,0.00,48
0,229,001,-38.90,-999.00,49
5,229,229,4.00,4.60,50
0,229,001,-43.40,-999.00,51
0,228,001,-25.50,-999.00,1
0,228,001,-10.10,-999.00,2
3,228,228,1.00,2.97,3
0,228,001,-27.60,-999.00,4
3,228,228,24.00,1.48,5
0,228,001,13.50,-999.00,6
0,228,001,20.10,-999.00,7
0,228,001,86.80,-999.00,8
0,228,001,19.00,-999.00,9
4,228,228,-5.00,1.48,10
3,228,228,-2.00,2.97,11
0,228,001,29.50,-999.00,12
0,228,001,-30.80,-999.00,13
0,228,001,17.00,-999.00,14
0,228,001,-16.10,-999.00,15
0,228,001,-8.20,-999.00,16
0,228,001,-14.70,-999.00,17
0,228,001,-25.90,-999.00,18
0,228,001,-18.60,-999.00,19
2,228,207,8.00,0.00,20
0,228,001,33.20,-999.00,21
0,228,001,33.50,-999.00,22
3,228,228,-1.00,1.48,23
3,228,228,7.00,2.97,24
0,228,001,-16.50,-999.00,25
0,228,001,-15.40,-999.00,26
3,228,227,-15.00,1.63,27
0,228,001,-19.20,-999.00,28
3,228,228,-1.00,0.00,29
3,228,227,6.00,1.48,30
0,228,001,15.90,-999.00,31
2,228,228,6.50,0.74,32
1,228,214,14.00,0.00,33
3,228,228,0.00,2.97,34
0,228,001,-33.40,-999.00,35
1,228,210,-9.00,0.00,36
0,228,001,-33.10,-999.00,37
1,228,208,5.00,0.00,38
7,228,228,3.00,1.48,39
0,228,001,20.80,-999.00,40
0,228,001,-11.70,-999.00,41
0,228,001,-26.20,-999.00,42
0,228,001,-23.20,-999.00,43
1,228,226,-6.60,0.00,44
1,228,222,-26.00,0.00,45
0,228,001,35.40,-999.00,46
0,228,001,10.10,-999.00,47
1,228,207,14.00,0.00,48
0,228,001,-38.90,-999.00,49
4,228,228,2.45,2.82,50
0,228,001,-43.40,-999.00,51
0,227,001,-25.50,-999.00,1
0,227,001,-10.10,-999.00,2
3,227,227,-1.00,0.30,3
0,227,001,-27.60,-999.00,4
2,227,224,24.50,0.74,5
0,227,001,13.50,-999.00,6
0,227,001,20.10,-999.00,7
0,227,001,86.80,-999.00,8
0,227,001,19.00,-999.00,9
3,227,224,-5.00,2.97,10
3,227,227,-2.00,1.48,11
0,227,001,29.50,-999.00,12
0,227,001,-30.80,-999.00,13
0,227,001,17.00,-999.00,14
0,227,001,-16.10,-999.00,15
0,227,001,-8.20,-999.00,16
0,227,001,-14.70,-999.00,17
0,227,001,-25.90,-999.00,18
0,227,001,-18.60,-999.00,19
2,227,207,8.00,0.00,20
0,227,001,33.20,-999.00,21
0,227,001,33.50,-999.00,22
5,227,224,2.00,2.97,23
