state,district,incumbent,favored,confidence,nom_R,nom_D,nom_I,cvap,VOTER_POWER,redistricting_voter_power
KS,KS-HD-87,False,R,Tilt,Susan Oliver Estes,Matt Fox,False,17835,1.0834178430063623e-05,3.250253529019087e-05
KS,KS-HD-88,D,D,Safe,Wade Moore,Elizabeth Bishop,False,16355,1.0037143811647553e-06,3.011143143494266e-06
KS,KS-HD-89,D,D,Safe,Robert Herrick,KC Ohaebosim,False,15805,1.0460904883435873e-06,3.138271465030762e-06
KS,KS-HD-92,D,D,Safe,Patrick McCormack,John Carmichael,False,16025,1.0450616471091578e-06,3.1351849413274735e-06
KS,KS-HD-94,R,R,Safe,Leo Delperdang,Derek Milligan,False,16810,4.1832926633844636e-07,1.254987799015339e-06
KS,KS-HD-95,D,D,Safe,Christopher Parisho,Tom Sawyer,False,16660,9.735308745817406e-07,2.9205926237452218e-06
KS,KS-HD-96,D,False,Toss-Up,Tom Kessler,Stephanie Yeager,False,14230,3.440758750028472e-05,0.00010322276250085416
KS,KS-HD-97,R,R,Safe,Nick Hoheisel,Kim Webb,False,16545,1.9217860465214898e-06,5.765358139564469e-06
KS,KS-HD-98,R,R,Tilt,Ron Howard,Steven Crum,False,15640,2.7205351505243947e-05,8.161605451573184e-05
KS,KS-HD-99,R,R,Safe,Susan Humphries,Phil Hodson,False,17205,4.692082540280751e-07,1.4076247620842253e-06
KS,KS-HD-100,R,R,Safe,Daniel Hawkins,Chad Smith,False,17300,1.069548520082897e-06,3.2086455602486907e-06
KS,KS-HD-101,R,R,Safe,Joe Seiwert,Elliott Adams,False,16035,5.060610199780768e-07,1.5181830599342305e-06
KS,KS-HD-102,D,D,Tilt,John Whitesel,Jason Probst,False,16410,2.443618529401892e-05,7.330855588205676e-05
KS,KS-HD-103,D,D,Safe,Susanne Haynes,Ponka-We Victors,False,11880,1.3737521247225713e-06,4.1212563741677136e-06
KS,KS-HD-104,R,R,Safe,Paul Waggoner,Garth Strand,False,17220,4.184890105563e-07,1.2554670316689e-06
KS,KS-HD-105,R,R,Safe,Brenda Landwehr,Michelle Snyder,False,18205,3.888083757175309e-07,1.1664251271525927e-06
KS,KS-HD-106,False,R,Safe,Jon Ungerer,James Swim,False,16375,5.685778887709603e-07,1.7057336663128808e-06
KS,KS-HD-111,R,R,Lean,Barb Wasinger,Eber Phelps,False,19125,1.4958473813386775e-05,4.4875421440160324e-05
KS,KS-HD-114,False,R,Safe,Michael Murphy,Jeff Stroberg,False,17160,5.084095292540169e-07,1.5252285877620508e-06
KS,KS-HD-116,False,R,Safe,Kyle D. Hoffman,Rick Roitman,False,15730,5.750474525445526e-07,1.7251423576336578e-06
KS,KS-HD-119,R,R,Lean,Bradley Ralph,Jan Scoggins,False,11380,9.668010492402958e-06,2.9004031477208876e-05
KS,KS-HD-121,R,R,Safe,John Resman,James Rexford,False,18885,1.645500098956809e-06,4.936500296870427e-06
KY,KY-SD-3,R,R,Safe,Whitney Chesterfield,False,Amanda Billings,80775,2.622554950981737e-14,1.3112774754908685e-13
KY,KY-SD-5,R,R,Safe,Stephen Meredith,False,"Mike Miller, John Whippie",91120,2.0045597126649994e-14,1.0022798563324997e-13
KY,KY-SD-7,False,D,Lean,Adrienne Southworth,Joe Graviss,False,89005,3.7730235602495554e-16,1.8865117801247777e-15
KY,KY-SD-9,R,R,Safe,David Givens,Brian Pedigo,False,86100,2.4550673993761762e-14,1.227533699688088e-13
KY,KY-SD-11,R,R,Safe,John Schickel,James Fiorelli,False,91280,2.2859318604684375e-14,1.1429659302342188e-13
KY,KY-SD-17,R,R,Safe,Damon Thayer,Jason Stroude,False,90900,2.3157691042552386e-14,1.1578845521276193e-13
KY,KY-SD-21,False,R,Safe,Brandon Jackson Storm,Walter Trebolo,False,91160,2.3157691042552386e-14,1.1578845521276193e-13
KY,KY-SD-23,R,R,Likely,Chris McDaniel,Ryan Olexia,False,88095,1.4308866591594693e-14,7.154433295797347e-14
KY,KY-SD-27,R,R,Safe,Steve West,False,Bryan Short,90075,2.3484686417774014e-14,1.1742343208887007e-13
KY,KY-SD-29,D,D,Tilt,Johnnie L. Turner,Johnny Ray Turner,False,79815,6.982261990806649e-16,3.4911309954033243e-15
KY,KY-SD-31,R,R,Likely,Phillip Wheeler,Glenn Martin Hammond,False,85920,1.1444838132756985e-14,5.722419066378492e-14
KY,KY-HD-2,R,R,Safe,Richard Heath,False,Joshua Gilpin,31510,1.500988516863616e-07,7.504942584318081e-07
KY,KY-HD-3,R,R,Safe,Randy Bridges,Corbin Snardon,False,31485,2.60387380284291e-07,1.301936901421455e-06
KY,KY-HD-4,R,R,Safe,Lynn Belcher,Alzono Pennington,Austin Valentine Jr.,31005,1.0058190394717642e-07,5.029095197358821e-07
KY,KY-HD-5,False,R,Safe,Mary Beth Imes,Shannon Davis-Roberts,False,36900,7.498564526513957e-08,3.7492822632569783e-07
KY,KY-HD-6,R,R,Safe,Chris Freeland,Al Cunningham,False,33185,1.587960938159716e-07,7.93980469079858e-07
KY,KY-HD-8,R,R,Likely,Walker Wood Thomas,Pam Dossett,False,32570,3.127857024030206e-07,1.563928512015103e-06
KY,KY-HD-10,D,R,Tilt,Josh Calloway,Dean Schamore,False,34135,7.269628960002855e-08,3.6348144800014276e-07
KY,KY-HD-11,D,D,Tilt,Jonathan Dixon,Robert Weiderstein,False,34250,2.2043633467194734e-08,1.1021816733597367e-07
KY,KY-HD-12,R,R,Safe,Jim Gooch,Art McLaughlin,False,34190,2.340642042174615e-07,1.1703210210873075e-06
KY,KY-HD-13,D,D,Tilt,D.J. Johnson,Jim Glenn,False,33450,5.849379500471458e-08,2.924689750235729e-07
KY,KY-HD-15,R,R,Safe,Melinda Gibbons Prunty,Crystal Chapell,False,33260,3.019444114443076e-07,1.509722057221538e-06
KY,KY-HD-18,R,R,Safe,Samara Rae Heavrin,False,Jacob Clark,32965,9.488849494251189e-08,4.7444247471255946e-07
KY,KY-HD-19,R,R,Safe,Michael Lee Meredith,Daniel Wayne Johnson,False,34345,1.1411333966128423e-07,5.705666983064211e-07
KY,KY-HD-20,D,D,Safe,False,Patti Minter,Leanette Lopez,35070,5.705105614491057e-09,2.8525528072455286e-08
KY,KY-HD-21,R,R,Safe,Bart Rowland,John Pennington,False,31705,1.1540562764710689e-07,5.770281382355345e-07
KY,KY-HD-22,False,R,Safe,Shawn McPherson,David Young,False,33610,8.664994398215053e-08,4.3324971991075267e-07
KY,KY-HD-23,R,R,Safe,Steve Riley,Steve Jones,Timothy Filback Jr.,32955,8.825196407252073e-08,4.4125982036260364e-07
KY,KY-HD-24,R,R,Safe,Brandon Reed,Terry Mills,False,33680,3.092578444094385e-07,1.5462892220471924e-06
KY,KY-HD-26,R,R,Safe,Russell Webber,False,Randall Daniel,34420,6.812525903641953e-08,3.4062629518209764e-07
KY,KY-HD-27,R,R,Tilt,Nancy Tate,Brian Chism,False,32285,8.387723546277037e-08,4.1938617731385186e-07
KY,KY-HD-29,R,False,Toss-Up,Kevin Bratcher,Suzanne Kugler,False,33310,1.7351756165673998e-07,8.675878082836999e-07
KY,KY-HD-32,D,D,Lean,G. Hunt Rounsavall,Tina Bojanowski,False,31940,2.318497881528825e-08,1.1592489407644124e-07
KY,KY-HD-33,R,False,Toss-Up,Jason Nemes,Margaret Plattner,False,34795,1.2489214380132646e-07,6.244607190066323e-07
KY,KY-HD-36,R,R,Safe,Jerry Miller,Jeff Grammer,False,37015,5.973011628530867e-08,2.9865058142654333e-07
KY,KY-HD-37,D,D,Likely,Jimmy Maricle,Jeff Donohue,False,29400,1.1513349934891282e-08,5.756674967445641e-08
KY,KY-HD-39,False,False,Toss-Up,Matt Lockett,Carolyn Dupont,False,33375,1.4780908897012168e-07,7.390454448506084e-07
KY,KY-HD-45,False,D,Tilt,Killian Timoney,Shirley Flynn Mitchell,False,34065,9.969192445776626e-08,4.984596222888313e-07
KY,KY-HD-46,D,D,Safe,Bob Devore,Al Gentry,False,31645,3.394613687368597e-09,1.6973068436842983e-08
KY,KY-HD-47,False,R,Lean,Felicia Rabourn,Jack Couch,False,32630,2.8586449389404744e-07,1.4293224694702372e-06
KY,KY-HD-48,D,D,Tilt,Ken Fleming,Maria Sorolis,False,34485,4.4199166784886224e-08,2.2099583392443112e-07
KY,KY-HD-49,R,R,Safe,Thomas Huff,Jonathan Cacciatore,Mitch Rushing,33800,2.525505964079411e-07,1.2627529820397054e-06
KY,KY-HD-50,R,R,Safe,Chad McCoy,Kory Miller,False,34150,2.985146354142834e-07,1.492573177071417e-06
KY,KY-HD-51,R,R,Safe,John Carney,Richard Steele,False,34530,8.530674177557179e-08,4.2653370887785896e-07
KY,KY-HD-53,R,R,Safe,James Allen Tipton,Dustin Burley,False,33150,8.522254189673173e-08,4.2611270948365865e-07
KY,KY-HD-54,R,R,Safe,Daniel Elliott,Lydia Coffey,False,35545,7.699351128442194e-08,3.849675564221097e-07
KY,KY-HD-56,False,D,Likely,Daniel Fister,Lamar Allen,False,32570,1.7199769934694853e-08,8.599884967347426e-08
KY,KY-HD-57,D,D,Safe,Gary Reed Stratton,Derrick Graham,False,33415,1.3334201052345174e-09,6.667100526172587e-09
KY,KY-HD-58,False,R,Safe,Jennifer Henson Decker,Will Barnett,False,33630,7.754481614035552e-08,3.877240807017776e-07
KY,KY-HD-62,R,R,Safe,Phillip Pratt,David Mayo,False,35210,2.745108793871659e-07,1.3725543969358295e-06
KY,KY-HD-63,R,R,Safe,Kim Banta,Ashley Williams,False,36125,2.083443092241663e-07,1.0417215461208315e-06
KY,KY-HD-64,R,R,Safe,Kimberly Poore Moser,Larry Varney,False,35260,6.49752000666734e-08,3.24876000333367e-07
KY,KY-HD-65,D,D,Safe,J. Davis,Buddy Wheatley,False,31515,2.1533681929600257e-09,1.0766840964800128e-08
KY,KY-HD-66,R,R,Safe,Ed Massey,Roberto Henriquez,Cristi Kendrick,34860,6.256059438373984e-08,3.128029719186992e-07
KY,KY-HD-67,False,D,Safe,LeAnna Homandberg,Rachel Roberts,False,33140,6.311882536601254e-09,3.155941268300627e-08
KY,KY-HD-68,R,R,Safe,Joseph Fischer,Nancy Bardgett,False,35705,6.189021422523672e-08,3.094510711261836e-07
KY,KY-HD-69,R,R,Likely,Adam Koenig,Ryan Neaves,Bill Mitchell,32480,2.66702513330129e-07,1.333512566650645e-06
KY,KY-HD-70,False,R,Tilt,William Lee Lawrence,Craig Miller,False,31865,1.9499375729890855e-07,9.749687864945428e-07
KY,KY-HD-72,R,R,Tilt,Matt Koch,Todd Neace,False,33955,7.911203584853171e-08,3.9556017924265857e-07
KY,KY-HD-73,False,R,Safe,Ryan Dotson,Kenny Blair,False,31965,7.481613930378911e-08,3.7408069651894554e-07
KY,KY-HD-74,R,R,Safe,David Hale,Jeff Spradling,False,35270,2.9011195403806644e-07,1.4505597701903322e-06
KY,KY-HD-78,R,R,Safe,Mark Hart,False,James Toller,31385,3.208010478251283e-07,1.6040052391256415e-06
KY,KY-HD-79,D,D,Safe,Jon Larson,Susan Westrom,False,34500,1.95649250533253e-09,9.78246252666265e-09
KY,KY-HD-81,R,D,Tilt,Deanna Frazier,Mike Eaves,False,40280,3.757292200978757e-08,1.8786461004893784e-07
KY,KY-HD-84,R,R,Safe,Chris Fugate,Kenneth Hall,False,32150,2.02987109597548e-07,1.01493554798774e-06
KY,KY-HD-88,D,D,Lean,Aaron Yates,Cherlynn Stevenson,False,38645,3.067173188781719e-08,1.5335865943908594e-07
KY,KY-HD-89,R,R,Safe,Robert Goforth,Mike VanWinkle,False,33650,8.602239255726257e-08,4.3011196278631286e-07
KY,KY-HD-90,R,R,Safe,Derek Lewis,Ralph Hoskins,False,32560,1.0170993840381837e-07,5.085496920190918e-07
KY,KY-HD-91,False,R,Tilt,Bill Wesley,Paula Clemons-Combs,False,31660,1.8814824955144804e-07,9.407412477572402e-07
KY,KY-HD-92,R,R,Safe,John Blanton,Ancel Smith,False,31245,3.351261307297376e-07,1.6756306536486881e-06
KY,KY-HD-93,False,R,Lean,Norma Kirk-McCormick,Rod Varney,False,30410,2.8938556286342565e-07,1.4469278143171282e-06
KY,KY-HD-95,D,D,Tilt,William Reynolds,Ashley Tackett Laferty,False,31875,4.995659160043214e-08,2.497829580021607e-07
KY,KY-HD-96,D,D,Tilt,Patrick Flannery,Kathy Hinkle,False,32980,4.9658053970051685e-08,2.4829026985025843e-07
KY,KY-HD-97,R,R,Safe,Bobby McCool,Will Hurst,False,33840,3.0912409808899616e-07,1.5456204904449808e-06
KY,KY-HD-99,R,R,Tilt,Richard White,Bill Redwine,False,36020,1.343631965420103e-07,6.718159827100514e-07
KY,KY-HD-100,D,D,Tilt,Scott Sharp,Terri Branham Clark,False,34570,2.4679482128926733e-08,1.2339741064463366e-07
MA,MA-SD-Second Hampden & Hampshire,D,D,Likely,John Francis Cain,John C. Velis,False,123585,0.0,0.0
MA,"MA-SD-Worcester, Hampden, Hampshire & Middlesex",D,D,Safe,Steven R. Hall,Anne M. Gobi,False,129490,0.0,0.0
MA,MA-SD-Worcester & Middlesex,R,R,Tilt,Dean Tran,John C. Cronin,False,121645,0.0,0.0
MA,MA-SD-Worcester & Norfolk,R,R,Safe,Ryan C. Fattman,Christine Crean,False,126685,0.0,0.0
MA,"MA-SD-Norfolk, Bristol & Middlesex",D,D,Likely,Matthew T. Kelly,Rebecca L. Rausch,False,122180,0.0,0.0
MA,MA-SD-Norfolk & Plymouth,D,D,Safe,False,John F. Keenan,Alexander Mendez,119915,0.0,0.0
MA,MA-SD-Plymouth & Norfolk,R,R,Lean,Patrick M. O'Connor,Meg Wheeler,False,127725,0.0,0.0
MA,MA-SD-Plymouth & Barnstable,D,D,Lean,James R. McMahon,Susan Lynn Moran,False,129245,0.0,0.0
MA,MA-HD-1st Barnstable,R,R,Likely,Tim Wheelan,Josh Mason,False,34090,0.0,0.0
MA,MA-HD-2nd Barnstable,R,R,Tilt,William Crocker,Kip Diggs,Michael Mecenas,30990,0.0,0.0
MA,MA-HD-1st Bristol,R,R,Likely,"Fred ""Jay"" Barrows",Brendan A. Roche,False,31660,0.0,0.0
MA,MA-HD-3rd Bristol,D,D,Tilt,Kelly Dooner,Carol A. Doherty,False,32415,0.0,0.0
MA,MA-HD-8th Bristol,D,D,Safe,Evan Gendreau,Paul Schmid,False,31035,0.0,0.0
MA,MA-HD-14th Bristol,False,D,Tilt,John Simmons,Adam Scanlon,False,29405,0.0,0.0
MA,MA-HD-1st Essex,R,R,Tilt,James Kelcourse,Ambert Hewett,False,34890,0.0,0.0
MA,MA-HD-2nd Essex,R,D,Tilt,Leonard Mirra,Christina Eckert,False,34830,0.0,0.0
MA,MA-HD-3rd Essex,D,D,Safe,False,Andres Vargas,False,32395,0.0,0.0
MA,MA-HD-5th Essex,D,D,Safe,False,Ann-Margaret Ferrante,False,32680,0.0,0.0
MA,MA-HD-6th Essex,D,D,Safe,False,Jerald Parisella,Euplio Marciano,33585,0.0,0.0
MA,MA-HD-7th Essex,D,D,Safe,False,Paul Tucker,False,33465,0.0,0.0
MA,MA-HD-8th Essex,D,D,Safe,False,Lori Ehrlich,False,30010,0.0,0.0
MA,MA-HD-10th Essex,D,D,Safe,False,Dan Cahill,False,24090,0.0,0.0
MA,MA-HD-11th Essex,D,D,Safe,False,Peter Capano,False,23335,0.0,0.0
MA,MA-HD-12th Essex,D,D,Safe,False,Thomas Walsh,False,31370,0.0,0.0
MA,MA-HD-13th Essex,False,D,Tilt,Robert May,Sally Kerans,"Bill Bates, Jason Guida, Chris Keohane",34915,0.0,0.0
MA,MA-HD-3rd Hampden,R,R,Safe,Nicholas Boldyga,Kerri O'Connor,False,31550,0.0,0.0
MA,MA-HD-4th Hampden,False,D,Tilt,Kelly Pease,Matthew Garlo,Ethan Flaherty,32510,0.0,0.0
MA,MA-HD-7th Hampden,False,D,Safe,James Chip Harrington,Jacob Oliveira,False,33605,0.0,0.0
MA,MA-HD-9th Hampden,False,D,Safe,Robert Underwood,Orlando Ramos,False,29415,0.0,0.0
MA,MA-HD-11th Hampden,D,D,Safe,Prince Golphin Jr.,Bud Williams,False,29855,0.0,0.0
MA,MA-HD-18th Essex,D,D,Likely,Jeffrey DuFour,Tram Nguyen,False,32590,0.0,0.0
MA,MA-HD-1st Middlesex,R,R,Likely,Sheila Harrington,Deborah Busser,False,32405,0.0,0.0
MA,MA-HD-4th Middlesex,D,D,Safe,False,Danielle Gregoire,Syed Hashmi,28720,0.0,0.0
MA,MA-HD-9th Middlesex,D,D,Safe,False,Thomas Stanley,George Darcy,29990,0.0,0.0
MA,MA-HD-13th Middlesex,D,D,Safe,Ingrid Centurion,Carmine Gentile,False,29600,0.0,0.0
MA,MA-HD-19th Middlesex,D,D,Lean,Alec DiFruscia,Dave Robertson,False,33195,0.0,0.0
MA,MA-HD-20th Middlesex,R,R,Safe,Bradley Jones Jr.,Michelle Mullet,False,33540,0.0,0.0
MA,MA-HD-22nd Middlesex,R,R,Safe,Marc Lombardo,Theresa English,False,32755,0.0,0.0
MA,MA-HD-31st Middlesex,D,D,Safe,False,Michael Seamus Day,Elizabeth Harrah,32190,0.0,0.0
MA,MA-HD-37th Middlesex,D,D,Safe,Catherine Clark,Danillo Sena,False,33020,0.0,0.0
MA,MA-HD-5th Barnstable,False,R,Safe,Steven Xiarhos,James Dever,False,31150,0.0,0.0
MA,MA-HD-3rd Norfolk,D,D,Safe,Stephen Tougas,Ronald Mariano,False,32235,0.0,0.0
MA,MA-HD-4th Norfolk,D,D,Safe,Paul Rotondo,James Murphy,Dominic Giannone,34505,0.0,0.0
MA,MA-HD-5th Norfolk,D,D,Safe,Frank Hebert Collins,Mark Cusack[I],False,30255,0.0,0.0
MA,MA-HD-9th Norfolk,R,R,Likely,Shawn Dooley,Brian Hamlin,False,32770,0.0,0.0
MA,MA-HD-1st Plymouth,R,R,Tilt,Matthew Muratore,Stephen Michael Palmer,False,34970,0.0,0.0
MA,MA-HD-4th Plymouth,D,D,Safe,Craig Valdez,Patrick Kearney,False,31440,0.0,0.0
MA,MA-HD-5th Plymouth,R,R,Tilt,David DeCoste,Emmanuel Dockter,False,32105,0.0,0.0
MA,MA-HD-6th Plymouth,D,D,Safe,Tatyana Medvedev Semyrog,Joshua Cutler,False,32460,0.0,0.0
MA,MA-HD-12th Plymouth,D,D,Lean,Summer Schmaling,Kathleen LaNatra,False,33220,0.0,0.0
MA,MA-HD-2nd Worcester,D,D,Safe,Bruce Chester,Jonathan Zlotnik,False,31690,0.0,0.0
MA,MA-HD-3rd Worcester,False,D,Likely,Glenn Fossa,Michael Kushmerek,False,31925,0.0,0.0
MA,MA-HD-4th Worcester,D,D,Safe,Thomas Ardinger,Natalie Higgins,False,30470,0.0,0.0
MA,MA-HD-5th Worcester,R,R,Safe,Donnie Berthiaume,Samuel Biagetti,False,34130,0.0,0.0
MA,MA-HD-7th Worcester,R,R,Safe,Paul Frost,Terry Burke Dotson,False,31870,0.0,0.0
MA,MA-HD-12th Worcester,False,D,Safe,Susan Smiley,Meghan Kilcoyne,Charlene R. DiCalogero,30695,0.0,0.0
MN,MN-SD-01,R,R,Safe,Mark Johnson,Reed Perkins,False,59390,-7.326784908223692e-07,-4.396070944934215e-06
MN,MN-SD-02,R,R,Safe,Paul Utke,Leonard Alan Roy,False,59075,-1.3448369641233526e-06,-8.069021784740116e-06
MN,MN-SD-03,D,D,Safe,Christopher Hogan,Thomas (Tom) Bakk,False,64010,-4.257176066668756e-07,-2.5543056400012536e-06
MN,MN-SD-04,D,D,Likely,Mark Larson,Kent Eken,False,62685,-3.2948902159990467e-06,-1.976934129599428e-05
MN,MN-SD-05,R,R,Tilt,Justin Eichorn,Rita Albrecht,"Robyn Smith, Dennis Barsness",63185,-1.1493019607788925e-05,-6.895811764673355e-05
MN,MN-SD-06,D,D,Safe,John J. Moren,David Tomassoni,False,62170,-3.4711465424219767e-07,-2.082687925453186e-06
MN,MN-SD-07,False,D,Safe,Donna Bergstrom,Jen McEwen,False,62780,-3.17420985551653e-07,-1.904525913309918e-06
MN,MN-SD-08,R,R,Safe,Bill Ingebrigtsen,Michele Anderson,False,62555,-2.465365273041087e-07,-1.4792191638246521e-06
MN,MN-SD-09,R,R,Safe,Paul Gazelka,A. John Peters,False,58925,-2.7402511521001927e-07,-1.6441506912601156e-06
MN,MN-SD-10,R,R,Safe,Carrie Ruud,Steve Samuelson,False,62680,-3.3886532108118317e-07,-2.033191926487099e-06
MN,MN-SD-11,R,R,Likely,Jason Rarick,Michelle Lee,False,61135,-4.937251055381342e-06,-2.9623506332288052e-05
MN,MN-SD-12,R,R,Safe,Torrey Westrom,Jill Abahsain,False,60485,-2.6219612209166243e-07,-1.5731767325499746e-06
MN,MN-SD-13,R,R,Safe,Jeff Howe,Michael Willemsen,False,61500,-1.0750429421668706e-06,-6.4502576530012234e-06
MN,MN-SD-14,R,False,Toss-Up,Jerry Relph,Aric Putnam,Jaden Partlow,61295,-1.3314011853837737e-05,-7.988407112302642e-05
MN,MN-SD-15,R,R,Safe,Andrew Matthews,Brent Krist,False,59205,-2.749321043604702e-07,-1.6495926261628213e-06
MN,MN-SD-16,R,R,Safe,Gary Dahms,False,"Steve ""Stoney"" Preslicka",57815,-2.583439530634557e-07,-1.5500637183807342e-06
MN,MN-SD-17,R,R,Safe,Andrew Lang,Fernando Alvarado,False,56475,-1.1952361567701963e-06,-7.171416940621178e-06
MN,MN-SD-18,R,R,Safe,Scott Newman,Chad R. Tschimperle,False,57575,-2.6116510165596907e-07,-1.5669906099358144e-06
MN,MN-SD-19,D,D,Safe,Elizabeth Bangert,Nick Frentz,False,63845,-5.900506084843826e-07,-3.5403036509062957e-06
MN,MN-SD-20,R,R,Lean,Rich Draheim,Jon Olson,Jason Hoschette,60575,-9.31902279133201e-06,-5.591413674799206e-05
MN,MN-SD-21,R,R,Likely,Michael P. Goggin,Ralph Kaehler,False,60345,-2.8910967285189493e-06,-1.7346580371113696e-05
MN,MN-SD-22,R,R,Safe,Bill Weber,Shawna Marshall,Brian Abrahamson,54520,-2.8240938404477944e-07,-1.6944563042686767e-06
MN,MN-SD-23,R,R,Safe,Julie A. Rosen,False,David Pulkrabek,58370,-2.615107231873637e-07,-1.569064339124182e-06
MN,MN-SD-24,R,R,Safe,John R. Jasinski,Roger Steinkamp,False,57835,-1.115402642304364e-06,-6.6924158538261835e-06
MN,MN-SD-25,R,R,Tilt,David Senjem,Sara Flick,False,58130,-7.236952848543864e-06,-4.342171709126318e-05
MN,MN-SD-26,R,R,Lean,Carla Nelson,Aleta Borrund,False,60180,-5.800199788796867e-06,-3.48011987327812e-05
MN,MN-SD-27,D,D,Lean,Gene Dornink,Dan Sparks,Tyler Becvar,56640,-5.862520441712871e-06,-3.5175122650277224e-05
MN,MN-SD-28,R,R,Safe,Jeremy Miller,Sarah Kruger,Eric Leitzen,61780,-4.809348544410064e-07,-2.885609126646038e-06
MN,MN-SD-29,R,R,Safe,Bruce D. Anderson,Chris Brazelton,Mary Murphy,59675,-2.496461580236975e-07,-1.497876948142185e-06
MN,MN-SD-30,R,R,Safe,Mary Kiffmeyer,Diane Nguyen,False,58880,-2.580117335337917e-07,-1.5480704012027502e-06
MN,MN-SD-31,R,R,Safe,Michelle R. Benson,Kate Luthner,False,61795,-2.475316681627149e-07,-1.4851900089762893e-06
MN,MN-SD-32,R,R,Safe,Mark Koran,Joshua Fike,False,61525,-1.117937184547113e-06,-6.707623107282679e-06
MN,MN-SD-33,R,R,Likely,David Osmek,Gretchen Piper,False,63530,-1.5575788481214659e-06,-9.345473088728795e-06
MN,MN-SD-34,R,R,Tilt,Warren Limmer,Bonnie Westlin,False,64315,-6.60788200279594e-06,-3.9647292016775644e-05
MN,MN-SD-35,R,R,Safe,Jim Abeler,David L. Nelson,False,61125,-2.499989925630608e-07,-1.4999939553783648e-06
MN,MN-SD-36,D,D,Safe,Karen Attia,John Hoffman,False,58750,-1.6239759029201828e-06,-9.743855417521097e-06
MN,MN-SD-37,D,D,Likely,Brad Sanford,Jerry Newton,False,61610,-6.214109425473069e-06,-3.728465655283841e-05
MN,MN-SD-38,R,R,Lean,Roger Chamberlain,Justin Stofferahn,False,63880,-3.6435053991645816e-06,-2.186103239498749e-05
MN,MN-SD-39,R,R,Likely,Karin Housley,Josiah Hill,False,63075,-1.5563792598594084e-06,-9.33827555915645e-06
MN,MN-SD-40,D,D,Safe,Robert Marvin,Chris Eaton,False,49455,-4.167490429418663e-07,-2.500494257651198e-06
MN,MN-SD-41,False,D,Safe,Lucia Marina Vogel,Mary Kunesh-Podein,False,57555,-3.805658626565567e-07,-2.28339517593934e-06
MN,MN-SD-42,D,D,Safe,Ben Schwanke,"Jason ""Ike"" Isaacson",False,64125,-1.4413784074629454e-06,-8.648270444777673e-06
MN,MN-SD-43,D,D,Safe,Bob Zick,"Charles ""Chuck"" Wiger",Doug Daubenspeck,62005,-4.795568751547741e-07,-2.8773412509286445e-06
MN,MN-SD-44,False,D,Likely,Greg Pulles,Ann Johnson Stewart,False,62560,-3.7738733819070447e-06,-2.2643240291442268e-05
MN,MN-SD-45,D,D,Safe,Roxana Bruins,Ann H. Rest,Andy Schuler,61280,-3.368230376832315e-07,-2.020938226099389e-06
MN,MN-SD-46,D,D,Safe,Bryan P. Björnson,Ron Latz,False,62865,-3.282314132713182e-07,-1.9693884796279093e-06
MN,MN-SD-47,False,R,Safe,Julia Coleman,Addie Miller,False,62150,-6.874474244300544e-07,-4.124684546580326e-06
MN,MN-SD-48,D,D,Likely,Jeff Jiang,Steve Cwodzinski,False,57275,-6.792392226062649e-06,-4.0754353356375894e-05
MN,MN-SD-49,D,D,Safe,Julie Dupre,Melisa Lopez Franzen,False,61810,-1.4775522413912334e-06,-8.8653134483474e-06
MN,MN-SD-50,D,D,Safe,Dean Wm Mumbleau,Melissa Halvorson Wiklund,False,57925,-6.607843583972262e-07,-3.964706150383357e-06
MN,MN-SD-51,D,D,Safe,Douglas D. Willetts,Jim Carlson,False,58435,-1.5708186724694428e-06,-9.424912034816657e-06
MN,MN-SD-52,D,D,Safe,Tomas Settell,Matt Klein,False,59475,-9.808394883514815e-07,-5.885036930108889e-06
MN,MN-SD-53,D,D,Likely,Mary Giuliani Stephens,Susan Kent,False,60380,-6.451708092380936e-06,-3.871024855428561e-05
MN,MN-SD-54,D,D,Lean,Leilani Holmstadt,Karla Bigham,False,60075,-1.065298012647986e-05,-6.391788075887916e-05
MN,MN-SD-55,R,R,Likely,Eric Pratt,Sahra Odowa,False,58920,-1.6758277275319424e-06,-1.0054966365191655e-05
MN,MN-SD-56,R,False,Toss-Up,Dan Hall,Lindsey Port,False,59830,-1.1412695114676463e-05,-6.847617068805878e-05
MN,MN-SD-57,D,D,Likely,Jose W. Jimenez,Greg Clausen,False,60440,-4.898124019381278e-06,-2.938874411628767e-05
